title,views,url,id,dateCreated
Delete a Project Level Form,3722,https://support.procore.com/products/online/user-guide/project-level/forms/tutorials/delete-a-project-level-form,24037,"Mon, 11 Sep 2017 21:19:23 GMT"
Add 'Sub Job' Segment Items to a Procore Project,3693,https://support.procore.com/products/online/user-guide/project-level/admin/tutorials/add-sub-job-segment-items-to-a-procore-project,130411,"Wed, 02 Jun 2021 16:06:00 GMT"
Edit a Timesheet,3684,https://support.procore.com/products/online/user-guide/project-level/timesheets/tutorials/edit-a-timesheet,24807,"Mon, 09 Oct 2017 18:57:35 GMT"
View the Job Cost Summary Report,3674,https://support.procore.com/products/online/user-guide/company-level/reports/tutorials/view-the-job-cost-summary-report,6342,"Thu, 10 Mar 2016 19:55:01 GMT"
View and Download 3D Models in the Documents Tool,3674,https://support.procore.com/products/online/user-guide/project-level/documents/tutorials/view-and-download-3d-models-in-the-documents-tool,161899,"Wed, 08 Jun 2022 15:50:02 GMT"
Add Custom Translations to Observation Types,3672,https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/add-custom-translations-to-observation-types,82591,"Wed, 20 May 2020 15:07:30 GMT"
Aggregate Data in a Custom Company Report,3659,https://support.procore.com/products/online/user-guide/company-level/reports/tutorials/aggregate-data-in-a-custom-report,7515,"Wed, 27 Apr 2016 00:19:49 GMT"
Check Out/In a File in Procore Drive,3651,https://support.procore.com/products/procore-drive/user-guide/documents/tutorials/check-out-in-a-file-in-procore-drive,1442,"Fri, 20 Feb 2015 16:13:23 GMT"
View Vendor Insurance Report,3615,https://support.procore.com/products/online/user-guide/project-level/reports/tutorials/view-vendor-insurance-report,6467,"Fri, 11 Mar 2016 21:00:45 GMT"
Add a Related Item to a Specification,3610,https://support.procore.com/products/online/user-guide/project-level/specifications/tutorials/add-a-related-item-to-a-specification,4624,"Mon, 26 Oct 2015 21:31:49 GMT"
View the All Sets and Revisions Report in the Drawings Tool,3609,https://support.procore.com/products/online/user-guide/project-level/drawings/tutorials/view-the-all-sets-and-revisions-report-in-the-drawings-tool,8096,"Tue, 07 Jun 2016 18:41:06 GMT"
Delete a Prime Contract Change Order,3605,https://support.procore.com/products/online/user-guide/project-level/prime-contracts/tutorials/delete-a-prime-contract-change-order,2176,"Fri, 20 Mar 2015 17:48:42 GMT"
Log in to Procore Using SP-Initiated Azure AD,3605,https://support.procore.com/integrations/azure-ad-sso/tutorials/log-in-to-procore-using-sp-initiated-azure-ad,15922,"Tue, 28 Mar 2017 20:21:07 GMT"
Add Related Items to a Scheduled Task,3589,https://support.procore.com/products/online/user-guide/project-level/schedule/tutorials/add-a-related-item-to-a-scheduled-task,5857,"Fri, 26 Feb 2016 23:22:20 GMT"
Switch Between Financial Views,3588,https://support.procore.com/products/online/user-guide/company-level/portfolio/tutorials/switch-between-financial-views,8053,"Wed, 01 Jun 2016 18:18:08 GMT"
Edit a Project Level Inspection,3583,https://support.procore.com/products/online/user-guide/project-level/inspections/tutorials/edit-a-project-level-inspection,775,"Tue, 27 Jan 2015 23:52:38 GMT"
Export the Punch List Log,3571,https://support.procore.com/products/online/user-guide/project-level/punch-list/tutorials/export-the-punch-list-log,1211,"Wed, 11 Feb 2015 22:52:22 GMT"
Export a Custom Project Report,3564,https://support.procore.com/products/online/user-guide/project-level/reports/tutorials/export-a-custom-project-report,7171,"Fri, 01 Apr 2016 21:11:36 GMT"
Switch Between the Portfolio Views,3553,https://support.procore.com/products/online/user-guide/company-level/portfolio/tutorials/switch-between-the-portfolio-views,8042,"Wed, 01 Jun 2016 17:32:23 GMT"
Send Bulk Correspondences,3546,https://support.procore.com/products/online/user-guide/project-level/bidding/tutorials/send-bulk-correspondences,13107,"Tue, 03 Jan 2017 23:15:49 GMT"
Add Root Cause Analysis Fields,3542,https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/add-root-cause-analysis-fields,28593,"Tue, 30 Jan 2018 21:21:20 GMT"
Create Note Entries,3536,https://support.procore.com/products/online/user-guide/project-level/daily-log/tutorials/create-note-entries,9364,"Mon, 25 Jul 2016 20:41:37 GMT"
Search Text Within Drawings,3533,https://support.procore.com/products/online/user-guide/project-level/drawings/tutorials/search-text-within-drawings,46055,"Fri, 01 Feb 2019 17:30:23 GMT"
Create Delivery Entries,3522,https://support.procore.com/products/online/user-guide/project-level/daily-log/tutorials/create-delivery-entries,9380,"Tue, 26 Jul 2016 18:07:57 GMT"
Add a Near Miss Record to an Incident,3515,https://support.procore.com/products/online/user-guide/project-level/incidents/tutorials/add-a-near-miss-record-to-an-incident,20786,"Thu, 22 Jun 2017 18:12:04 GMT"
Configure Advanced Settings: Company Reports,3508,https://support.procore.com/products/online/user-guide/company-level/reports/tutorials/configure-advanced-settings-reports,16823,"Wed, 26 Apr 2017 18:42:28 GMT"
View Drawings (iOS),3483,https://support.procore.com/procore-mobile-ios/user-guide/drawings-ios/tutorials/view-drawings-ios,4807,"Tue, 01 Dec 2015 01:02:29 GMT"
Edit a Custom Response Set for Inspections,3469,https://support.procore.com/products/online/user-guide/company-level/inspections/tutorials/edit-a-custom-response-set-for-inspections,31690,"Tue, 03 Apr 2018 23:21:40 GMT"
Respond to Pre-Bid Questions,3465,https://support.procore.com/products/online/user-guide/project-level/bidding/tutorials/respond-to-pre-bid-questions,2469,"Thu, 23 Apr 2015 18:45:23 GMT"
Set the Defaults for Your Projects,3461,https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/set-the-defaults-for-your-projects,37177,"Wed, 08 Aug 2018 19:38:01 GMT"
Award a Winning Bid and Convert it into a Purchase Order,3454,https://support.procore.com/products/online/user-guide/project-level/bidding/tutorials/award-a-winning-bid-and-convert-it-into-a-purchase-order,33160,"Fri, 04 May 2018 21:18:11 GMT"
Configure Advanced Settings: Instructions,3446,https://support.procore.com/products/online/user-guide/project-level/instructions/tutorials/configure-advanced-settings-instructions,19240,"Mon, 05 Jun 2017 23:10:17 GMT"
Mark a Photo as Private,3438,https://support.procore.com/products/online/user-guide/project-level/photos/tutorials/mark-a-photo-as-private,1606,"Thu, 26 Feb 2015 00:17:51 GMT"
About the Procore Standard Forecast View,3430,https://support.procore.com/products/online/user-guide/project-level/budget/tutorials/about-the-procore-standard-forecast-view,75771,"Tue, 31 Mar 2020 17:06:10 GMT"
Add Custom Options for Incident Fields,3408,https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/add-custom-options-for-incident-fields,49111,"Wed, 03 Apr 2019 18:12:22 GMT"
Add Signers to an Inspection (iOS),3408,https://support.procore.com/procore-mobile-ios/user-guide/inspections-ios/tutorials/add-signers-to-an-inspection-ios,32688,"Fri, 20 Apr 2018 19:39:45 GMT"
Email a Daily Log,3403,https://support.procore.com/products/online/user-guide/project-level/daily-log/tutorials/email-daily-log,1542,"Tue, 24 Feb 2015 17:38:06 GMT"
Manage Specification Log,3398,https://support.procore.com/products/online/user-guide/project-level/specifications/tutorials/manage-specification-log,4442,"Fri, 09 Oct 2015 18:16:02 GMT"
Enable the Direct Costs Tool,3390,https://support.procore.com/products/online/user-guide/project-level/direct-costs/tutorials/enable-the-direct-costs-tool,5637,"Thu, 11 Feb 2016 19:37:27 GMT"
Edit a Daily Log (iOS),3389,https://support.procore.com/procore-mobile-ios/user-guide/daily-log-ios/tutorials/edit-a-daily-log-ios,4383,"Mon, 05 Oct 2015 21:09:42 GMT"
Update a Unit of Measure on the Unit of Measure Master List,3374,https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/update-a-unit-of-measure-on-the-unit-of-measure-master-list,70918,"Tue, 18 Feb 2020 19:42:23 GMT"
Upload Photos to the Daily Log from the Photos Tool,3370,https://support.procore.com/products/online/user-guide/project-level/daily-log/tutorials/upload-photos-to-the-daily-log-from-the-photos-tool,36435,"Fri, 27 Jul 2018 13:55:40 GMT"
Set Up a New Forecasting View,3345,https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/set-up-a-new-forecasting-view,75777,"Tue, 31 Mar 2020 17:42:12 GMT"
View Procore Analytics Reports in the Power BI Service,3330,https://support.procore.com/integrations/procore-analytics/tutorials/view-procore-analytics-reports-in-the-power-bi-service,98575,"Tue, 15 Sep 2020 17:36:00 GMT"
"Add Cost ROM, RFQ & Non-Commitment Cost Source Columns to a Budget View",3320,https://support.procore.com/products/online/user-guide/project-level/change-events/tutorials/add-cost-rom-rfq-and-non-commitment-source-columns-to-a-budget-view,37176,"Wed, 08 Aug 2018 19:34:55 GMT"
Request a Punch List Import,3307,https://support.procore.com/products/online/user-guide/project-level/punch-list/tutorials/request-a-punch-list-import,3769,"Wed, 05 Aug 2015 16:49:57 GMT"
Delete a Purchase Order or Subcontract,3302,https://support.procore.com/products/online/user-guide/project-level/commitments/tutorials/delete-a-purchase-order-or-subcontract,4907,"Thu, 10 Dec 2015 21:40:02 GMT"
Edit a Distribution Group in the Project Directory,3293,https://support.procore.com/products/online/user-guide/project-level/directory/tutorials/edit-a-distribution-group-in-the-project-directory,2287,"Thu, 02 Apr 2015 21:12:37 GMT"
Add an Existing Submittal to a Submittal Package,3290,https://support.procore.com/products/online/user-guide/project-level/submittals/tutorials/add-an-existing-submittal-to-a-submittal-package,13998,"Tue, 24 Jan 2017 21:50:08 GMT"
Add a Description to a Photo,3274,https://support.procore.com/products/online/user-guide/project-level/photos/tutorials/add-a-description-to-a-photo,1609,"Thu, 26 Feb 2015 00:35:43 GMT"
Add Company Level Observation Types,3269,https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/add-company-level-observation-types,7166,"Fri, 01 Apr 2016 20:42:54 GMT"
Enable Retainage on a Purchase Order or Subcontract,3261,https://support.procore.com/products/online/user-guide/project-level/commitments/tutorials/enable-retainage-on-a-purchase-order-or-subcontract,899,"Fri, 30 Jan 2015 23:32:56 GMT"
Configure Cost Code Preferences for ERP,3261,https://support.procore.com/integrations/sage-300-cre/tutorials/configure-cost-code-preferences-for-erp,1303,"Tue, 17 Feb 2015 23:42:33 GMT"
Set or Release Retainage on an Owner Invoice,3250,https://support.procore.com/products/online/user-guide/project-level/prime-contracts/tutorials/set-or-release-retainage-on-an-owner-invoice,3098,"Thu, 04 Jun 2015 21:28:57 GMT"
Send a Budget to ERP Integrations for Accounting Acceptance,3245,https://support.procore.com/integrations/sage-300-cre/tutorials/send-a-budget-to-erp-integrations-for-accounting-acceptance,7734,"Wed, 04 May 2016 23:19:31 GMT"
Add a Custom Department,3244,https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/add-a-custom-department,15815,"Tue, 21 Mar 2017 21:59:02 GMT"
View Previous Minutes,3239,https://support.procore.com/products/online/user-guide/project-level/meetings/tutorials/view-previous-minutes,28867,"Fri, 02 Feb 2018 23:02:50 GMT"
Join the Procore Certified User Group on LinkedIn,3219,https://support.procore.com/certification/tutorials/join-the-procore-certified-user-group-on-linkedin,9454,"Tue, 02 Aug 2016 23:28:16 GMT"
Reopen an RFI,3210,https://support.procore.com/products/online/user-guide/project-level/rfi/tutorials/reopen-an-rfi,1226,"Fri, 13 Feb 2015 00:35:39 GMT"
Add a Project to a Program,3207,https://support.procore.com/products/online/user-guide/project-level/admin/tutorials/add-a-project-to-a-program,4246,"Fri, 25 Sep 2015 20:30:12 GMT"
Edit a Configurable PDF of an Owner Invoice,3201,https://support.procore.com/products/online/user-guide/project-level/invoicing/tutorials/edit-a-configurable-pdf-of-an-owner-invoice,44165,"Thu, 03 Jan 2019 19:12:07 GMT"
Rename an Album,3198,https://support.procore.com/products/online/user-guide/project-level/photos/tutorials/rename-an-album,3320,"Tue, 16 Jun 2015 22:52:44 GMT"
Best Practices for Configuring T&M Tickets,3192,https://support.procore.com/products/online/user-guide/project-level/tm-tickets/tutorials/best-practices-for-configuring-tm-tickets,89763,"Thu, 09 Jul 2020 17:51:11 GMT"
Indicate Your Intention to Bid,3186,https://support.procore.com/products/online/user-guide/project-level/bidding/tutorials/indicate-your-intention-to-bid,2526,"Fri, 01 May 2015 21:55:13 GMT"
Export a Drawing as a PDF,3178,https://support.procore.com/products/online/user-guide/project-level/drawings/tutorials/export-a-drawing-as-a-pdf,5531,"Wed, 03 Feb 2016 18:22:41 GMT"
View a Task,3171,https://support.procore.com/products/online/user-guide/project-level/tasks/tutorials/view-a-task,23943,"Thu, 07 Sep 2017 17:29:36 GMT"
View Submittal Attachments,3169,https://support.procore.com/products/online/user-guide/project-level/submittals/tutorials/view-submittal-attachments,50619,"Mon, 06 May 2019 22:23:15 GMT"
Create an Inspection (iOS),3166,https://support.procore.com/procore-mobile-ios/user-guide/inspections-ios/tutorials/create-an-inspection-ios,8048,"Wed, 01 Jun 2016 17:49:53 GMT"
Add Spec Sections to the Admin Tool,3162,https://support.procore.com/products/online/user-guide/project-level/admin/tutorials/add-spec-sections-to-the-admin-tool,1910,"Fri, 06 Mar 2015 19:30:34 GMT"
Download Your Procore Certified Certificate,3162,https://support.procore.com/certification/tutorials/download-your-procore-certified-certificate,3295,"Tue, 16 Jun 2015 14:11:39 GMT"
Create Custom Submittal Types,3160,https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/create-custom-submittal-types,839,"Thu, 29 Jan 2015 18:04:40 GMT"
View the Project Dashboard (iOS),3159,https://support.procore.com/procore-mobile-ios/user-guide/project-dashboard-ios/tutorials/view-the-project-dashboard-ios,26872,"Fri, 01 Dec 2017 01:42:36 GMT"
Re-import a Sage 300 CRE® Prime Contract with Procore,3154,https://support.procore.com/integrations/sage-300-cre/tutorials/re-import-a-sage-300-cre-prime-contract-with-procore,32897,"Fri, 27 Apr 2018 22:19:19 GMT"
Complete a Funding with DocuSign®,3153,https://support.procore.com/products/online/user-guide/project-level/funding/tutorials/complete-a-funding-with-docusign,15232,"Mon, 27 Feb 2017 23:14:45 GMT"
(Beta) About the Workflows Beta Program,3149,https://support.procore.com/products/online/user-guide/company-level/workflows/tutorials/about-the-workflows-beta-program,136310,"Tue, 20 Jul 2021 17:21:09 GMT"
Create a Timesheet (iOS),3146,https://support.procore.com/procore-mobile-ios/user-guide/timesheets-ios/tutorials/create-a-timesheet-ios,25372,"Thu, 19 Oct 2017 16:38:01 GMT"
Import a Budget from Sage 300 CRE®,3142,https://support.procore.com/integrations/sage-300-cre/tutorials/import-a-budget-from-sage-300-cre,2954,"Wed, 27 May 2015 17:17:02 GMT"
Download the Submittals Import Template,3140,https://support.procore.com/products/online/user-guide/project-level/submittals/tutorials/download-the-submittals-import-template,116997,"Mon, 01 Feb 2021 19:31:00 GMT"
Delete a Daily Log Entry,3135,https://support.procore.com/products/online/user-guide/project-level/daily-log/tutorials/delete-a-daily-log-entry,9667,"Fri, 05 Aug 2016 23:10:28 GMT"
Mark an Album as Private,3133,https://support.procore.com/products/online/user-guide/project-level/photos/tutorials/mark-an-album-as-private,9651,"Thu, 04 Aug 2016 20:31:39 GMT"
Prepare Contacts for Import to the Procore Imports App,3128,https://support.procore.com/products/procore-imports/user-guide/project-directory/tutorials/prepare-contacts-for-import-to-the-procore-imports-app,118295,"Fri, 12 Feb 2021 20:12:55 GMT"
Edit Files in Procore Drive,3127,https://support.procore.com/products/procore-drive/user-guide/documents/tutorials/edit-files-in-procore-drive,1408,"Thu, 19 Feb 2015 20:51:01 GMT"
Search and Filter the Company Directory,3127,https://support.procore.com/products/online/user-guide/company-level/directory/tutorials/search-and-filter-the-company-directory,2915,"Fri, 22 May 2015 21:13:50 GMT"
Edit a Submittal Package,3122,https://support.procore.com/products/online/user-guide/project-level/submittals/tutorials/edit-a-submittal-package,2141,"Wed, 18 Mar 2015 16:54:48 GMT"
Export a Change Order,3121,https://support.procore.com/products/online/user-guide/project-level/change-orders/tutorials/export-a-change-order,2338,"Thu, 09 Apr 2015 16:59:43 GMT"
Open Specifications,3119,https://support.procore.com/products/online/user-guide/project-level/specifications/tutorials/open-specifications,4692,"Sat, 07 Nov 2015 01:33:40 GMT"
View Bid Files,3115,https://support.procore.com/products/online/user-guide/project-level/bidding/tutorials/view-bid-files,48424,"Tue, 19 Mar 2019 22:47:21 GMT"
Reinvite Users to Bid,3095,https://support.procore.com/products/online/user-guide/project-level/bidding/tutorials/reinvite-users-to-bid,914,"Sat, 31 Jan 2015 00:41:01 GMT"
View Daily Log Completion Report,3089,https://support.procore.com/products/online/user-guide/project-level/reports/tutorials/view-daily-log-completion-report,38975,"Thu, 20 Sep 2018 21:45:45 GMT"
View a Submittal Package,3086,https://support.procore.com/products/online/user-guide/project-level/submittals/tutorials/view-a-submittal-package,5759,"Tue, 23 Feb 2016 00:08:27 GMT"
Add Quantities to a Timesheet,3082,https://support.procore.com/products/online/user-guide/project-level/timesheets/tutorials/add-quantities-to-a-timesheet,35726,"Wed, 04 Jul 2018 00:23:42 GMT"
Set Up your Payroll Export for use with Sage 300 CRE®,3075,https://support.procore.com/products/online/user-guide/company-level/timesheets/tutorials/set-up-your-payroll-export-for-use-with-sage-300-cre,77110,"Wed, 08 Apr 2020 15:54:04 GMT"
Export RFIs to CSV or PDF,3070,https://support.procore.com/products/online/user-guide/project-level/rfi/tutorials/export-rfis,2187,"Mon, 23 Mar 2015 18:56:24 GMT"
Create Scheduled Work Entries,3068,https://support.procore.com/products/online/user-guide/project-level/daily-log/tutorials/create-scheduled-work-entries,9408,"Wed, 27 Jul 2016 21:39:48 GMT"
Add Filters to the Portfolio Views,3055,https://support.procore.com/products/online/user-guide/company-level/portfolio/tutorials/add-filters-to-the-portfolio-views,21764,"Thu, 20 Jul 2017 00:00:38 GMT"
Search for and Filter Schedule Tasks,3053,https://support.procore.com/products/online/user-guide/project-level/schedule/tutorials/search-for-and-filter-schedule-tasks,2491,"Thu, 30 Apr 2015 16:27:49 GMT"
Export Subcontractor Invoices from Procore to QuickBooks,3047,https://support.procore.com/integrations/quickbooks/tutorials/export-subcontractor-invoices-from-procore-to-quickbooks,38715,"Fri, 14 Sep 2018 16:23:38 GMT"
View Models (iOS),3037,https://support.procore.com/procore-mobile-ios/user-guide/models-ios/tutorials/view-models-ios,50056,"Tue, 23 Apr 2019 22:26:00 GMT"
Configure Advanced Settings: Company Level Inspections,3035,https://support.procore.com/products/online/user-guide/company-level/inspections/tutorials/configure-advanced-settings-company-level-inspections,3909,"Wed, 19 Aug 2015 15:00:12 GMT"
Create Standard Cost Codes in Procore and Sync to QuickBooks®,3034,https://support.procore.com/integrations/quickbooks/tutorials/create-standard-cost-codes-in-procore-and-sync-to-quickbooks,36499,"Tue, 31 Jul 2018 20:44:06 GMT"
Unlink Your DocuSign® Account from a Procore Project,3031,https://support.procore.com/integrations/docusign/tutorials/unlink-your-docusign-account-from-a-procore-project,61442,"Fri, 01 Nov 2019 22:33:20 GMT"
Export Timecard Entries from Procore to Import into QuickBooks® Desktop,3020,https://support.procore.com/products/online/user-guide/company-level/timesheets/tutorials/export-timecard-entries-from-procore-to-import-into-quickbooks-software,47475,"Wed, 27 Feb 2019 18:10:50 GMT"
Add a Crew to a Timesheet,3019,https://support.procore.com/products/online/user-guide/project-level/timesheets/tutorials/add-a-crew-to-a-timesheet,28364,"Thu, 25 Jan 2018 17:36:54 GMT"
Download Specifications,3015,https://support.procore.com/products/online/user-guide/project-level/specifications/tutorials/download-specifications,4441,"Fri, 09 Oct 2015 18:15:29 GMT"
Add Punch List Items to a Drawing (iOS),3009,https://support.procore.com/procore-mobile-ios/user-guide/drawings-ios/tutorials/add-punch-list-items-to-a-drawing-ios,1071,"Thu, 05 Feb 2015 17:25:27 GMT"
Bulk Enter Timecard Entries on a Timesheet,3009,https://support.procore.com/products/online/user-guide/project-level/timesheets/tutorials/bulk-enter-timecard-entries-on-a-timesheet,23801,"Tue, 05 Sep 2017 21:17:02 GMT"
Use Bulk Actions > Delete in the Submittals Tool,3002,https://support.procore.com/products/online/user-guide/project-level/submittals/tutorials/use-bulk-actions-delete-in-the-submittals-tool,23985,"Thu, 07 Sep 2017 19:17:58 GMT"
Create a Change Event from an RFI,2997,https://support.procore.com/products/online/user-guide/project-level/rfi/tutorials/create-a-change-event-from-an-rfi,6170,"Tue, 08 Mar 2016 23:59:52 GMT"
Add Comments to Punch List Items,2995,https://support.procore.com/products/online/user-guide/project-level/punch-list/tutorials/add-comments-to-punch-list-items,43800,"Thu, 20 Dec 2018 17:30:37 GMT"
Create Announcements (iOS),2992,https://support.procore.com/procore-mobile-ios/user-guide/announcements-ios/tutorials/create-announcements-ios,44195,"Thu, 03 Jan 2019 23:45:05 GMT"
Add Items to a Transmittal,2992,https://support.procore.com/products/online/user-guide/project-level/transmittals/tutorials/add-items-to-a-transmittal,15328,"Wed, 08 Mar 2017 17:05:07 GMT"
Create Inspection Entries,2990,https://support.procore.com/products/online/user-guide/project-level/daily-log/tutorials/create-inspection-entries,9379,"Tue, 26 Jul 2016 17:55:09 GMT"
View a Field Production Report,2987,https://support.procore.com/products/online/user-guide/project-level/timesheets/tutorials/view-a-field-production-report,36370,"Tue, 24 Jul 2018 22:05:33 GMT"
Redistribute a Submittal,2986,https://support.procore.com/products/online/user-guide/project-level/submittals/tutorials/redistribute-a-submittal,819,"Wed, 28 Jan 2015 21:50:48 GMT"
Create an Inspection Type,2985,https://support.procore.com/products/online/user-guide/company-level/inspections/tutorials/create-an-inspection-type,12127,"Mon, 05 Dec 2016 23:25:52 GMT"
Update Users & Vendors in your Company Level Directory Tool (Procore Imports),2976,https://support.procore.com/products/procore-imports/user-guide/company-directory/tutorials/update-users-vendors-in-your-company-level-directory-tool-procore-imports,50575,"Fri, 03 May 2019 22:25:31 GMT"
Email Inspections,2938,https://support.procore.com/products/online/user-guide/project-level/inspections/tutorials/email-inspections,4167,"Mon, 14 Sep 2015 21:09:32 GMT"
Delete an Integrated Schedule,2928,https://support.procore.com/products/online/user-guide/project-level/schedule/tutorials/delete-an-integrated-current-schedule,2962,"Thu, 28 May 2015 16:00:02 GMT"
Create a Bidding Report,2925,https://support.procore.com/products/online/user-guide/project-level/bidding/tutorials/create-a-bidding-report,26884,"Fri, 01 Dec 2017 22:03:08 GMT"
Link RFIs on a Drawing (iOS),2923,https://support.procore.com/procore-mobile-ios/user-guide/drawings-ios/tutorials/link-rfis-on-a-drawing-ios,16545,"Fri, 14 Apr 2017 17:32:05 GMT"
Set Up a Field Production Report,2918,https://support.procore.com/products/online/user-guide/project-level/timesheets/tutorials/set-up-a-field-production-report,36252,"Mon, 23 Jul 2018 21:33:12 GMT"
Delete a Meeting Item,2916,https://support.procore.com/products/online/user-guide/project-level/meetings/tutorials/delete-a-meeting-item,2793,"Mon, 18 May 2015 18:13:17 GMT"
Export a Procore Budget to Sage 300 CRE®,2915,https://support.procore.com/integrations/sage-300-cre/tutorials/export-a-procore-budget-to-sage-300-cre,7741,"Wed, 04 May 2016 23:41:03 GMT"
Delete a Change Event,2904,https://support.procore.com/products/online/user-guide/project-level/change-events/tutorials/delete-a-change-event,22913,"Tue, 08 Aug 2017 16:36:59 GMT"
Email Photos (Outbound),2903,https://support.procore.com/products/online/user-guide/project-level/photos/tutorials/email-photos-outbound,1604,"Wed, 25 Feb 2015 23:55:15 GMT"
Enable Sub Jobs on Projects for WBS,2902,https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/enable-sub-jobs-on-projects-for-wbs,147768,"Mon, 13 Dec 2021 20:15:50 GMT"
Add Notes to the Bid List,2894,https://support.procore.com/products/online/user-guide/project-level/bidding/tutorials/add-notes-to-the-bid-list,11007,"Fri, 07 Oct 2016 16:44:18 GMT"
Delete a Meeting Category,2893,https://support.procore.com/products/online/user-guide/project-level/meetings/tutorials/delete-a-meeting-category,2795,"Mon, 18 May 2015 18:15:22 GMT"
Edit a Billing Period For Invoicing,2892,https://support.procore.com/products/online/user-guide/project-level/invoicing/tutorials/edit-a-billing-period-for-invoicing,44127,"Thu, 03 Jan 2019 18:40:29 GMT"
Complete a Prime Contract Change Order with DocuSign®,2891,https://support.procore.com/products/online/user-guide/project-level/prime-contracts/tutorials/complete-a-prime-contract-change-order-with-docusign,15858,"Thu, 23 Mar 2017 22:18:34 GMT"
Set Project Working Days,2873,https://support.procore.com/products/online/user-guide/project-level/admin/tutorials/set-project-working-days,71121,"Thu, 20 Feb 2020 23:36:46 GMT"
Add Project Milestones to the Project Home Page,2868,https://support.procore.com/products/online/user-guide/project-level/home/tutorials/add-project-milestones-to-the-project-home-page,48277,"Thu, 14 Mar 2019 19:25:08 GMT"
Create an Observation from an Inspection,2840,https://support.procore.com/products/online/user-guide/project-level/observations/tutorials/create-an-observation-from-an-inspection,5834,"Wed, 24 Feb 2016 23:37:06 GMT"
View a Labor Budget to Actual Report,2834,https://support.procore.com/products/online/user-guide/project-level/timesheets/tutorials/view-a-labor-budget-to-actual-report,30985,"Mon, 19 Mar 2018 23:46:25 GMT"
Open Items from the Project Overview in the Project's Home Page,2832,https://support.procore.com/products/online/user-guide/project-level/home/tutorials/open-items-from-the-project-overview-in-the-projects-home-page,2561,"Wed, 06 May 2015 17:37:13 GMT"
Move Drawing Disciplines,2806,https://support.procore.com/products/online/user-guide/project-level/drawings/tutorials/move-drawing-disciplines,16777,"Mon, 24 Apr 2017 18:16:04 GMT"
Create a Company Level Observation Template,2792,https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/create-a-company-level-observation-template,29970,"Wed, 28 Feb 2018 18:15:41 GMT"
Edit Project Bidding Configuration,2785,https://support.procore.com/products/online/user-guide/project-level/admin/tutorials/edit-project-bidding-configuration,8382,"Thu, 16 Jun 2016 17:11:49 GMT"
Preview a File in the Project Level Documents Tool,2779,https://support.procore.com/products/online/user-guide/project-level/documents/tutorials/preview-a-file-in-the-project-level-documents-tool,1870,"Thu, 05 Mar 2015 17:34:19 GMT"
Set Photo Location,2778,https://support.procore.com/products/online/user-guide/project-level/photos/tutorials/set-photo-location,8757,"Mon, 27 Jun 2016 20:08:56 GMT"
Close an Observation,2776,https://support.procore.com/products/online/user-guide/project-level/observations/tutorials/close-an-observation,7795,"Fri, 06 May 2016 14:44:14 GMT"
Add Favorites to the Project Tools Menu,2772,https://support.procore.com/products/online/user-guide/project-level/home/tutorials/add-favorites-to-the-project-tools-menu,22353,"Wed, 26 Jul 2017 18:47:43 GMT"
Add a Procore Project to QuickBooks®,2768,https://support.procore.com/integrations/quickbooks/tutorials/add-a-procore-project-to-quickbooks,5062,"Tue, 05 Jan 2016 21:56:52 GMT"
Add a Meeting To Your Personal Calendar,2766,https://support.procore.com/products/online/user-guide/project-level/meetings/tutorials/add-a-meeting-to-your-personal-calendar,2511,"Thu, 30 Apr 2015 20:55:41 GMT"
Create a Quick Punch Category on a Project,2765,https://support.procore.com/products/online/user-guide/project-level/punch-list/tutorials/create-a-quick-punch-category-on-a-project,11181,"Fri, 14 Oct 2016 23:33:43 GMT"
Create a Payment Schedule,2752,https://support.procore.com/products/online/user-guide/project-level/invoicing/tutorials/create-a-payment-schedule,44115,"Thu, 03 Jan 2019 18:26:28 GMT"
Track Users' Certification Progress,2748,https://support.procore.com/certification/tutorials/track-users-certification-progress,2804,"Mon, 18 May 2015 21:37:25 GMT"
Delete a Photo Album,2733,https://support.procore.com/products/online/user-guide/project-level/photos/tutorials/delete-a-photo-album,3742,"Sun, 02 Aug 2015 08:13:11 GMT"
Configure the Number of Commitment Change Order Tiers,2725,https://support.procore.com/products/online/user-guide/project-level/commitments/tutorials/configure-the-number-of-commitment-change-order-tiers,58939,"Wed, 25 Sep 2019 21:25:47 GMT"
Settings: Procore Extracts,2722,https://support.procore.com/products/procore-extracts/user-guide/tutorials/settings-procore-extracts,48848,"Wed, 27 Mar 2019 18:34:53 GMT"
Create a Custom Time Type,2718,https://support.procore.com/products/online/user-guide/company-level/timecard/tutorials/create-a-custom-time-type,16848,"Thu, 27 Apr 2017 21:51:46 GMT"
Add Programs,2712,https://support.procore.com/products/online/user-guide/company-level/programs/tutorials/add-programs,4239,"Fri, 25 Sep 2015 17:32:23 GMT"
